q_id,name,birth_date,occupation,job_group,exalted_planets,exalted_count,sign_conjunctions,conjunction_count,sign_exchange_candidates,exchange_count,Sun_exalted,Moon_exalted,Mercury_exalted,Venus_exalted,Mars_exalted,Jupiter_exalted,Saturn_exalted
Q3813,Michał Drzymała,1857-09-13,Polish rebel and activist,Other,Mercury,1,Moon-Saturn,1,None,0,False,False,True,False,False,False,False
Q3814,Annie Kenney,1879-09-13,leading British suffragette,Other,None,0,None,0,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q3815,Max Pruss,1891-09-13,German captain and pilot,Other,None,0,Sun-Mercury|Sun-Venus|Sun-Saturn|Mercury-Venus|Mercury-Saturn|Venus-Saturn,6,None,0,False,False,False,False,False,False,False
Q3816,Chu Berry,1908-09-13,American saxophonist,Other,Mercury,1,Sun-Mars,1,None,0,False,False,True,False,False,False,False
Q3817,Ray Charles,1918-09-13,American singer-songwriter and conductor,Actor_Media,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q3818,Laura Cardoso,1927-09-13,Brazilian actress,Actor_Media,Mercury,1,Sun-Venus|Mercury-Mars,2,None,0,False,False,True,False,False,False,False
Q3819,Don Bluth,1937-09-13,"American animator, director, and producer, co-founded Sullivan Bluth Studios and Fox Animation Studios",Actor_Media,None,0,Sun-Mercury|Moon-Mars,2,None,0,False,False,False,False,False,False,False
Q3820,Noël Godin,1945-09-13,"Belgian actor, director, and screenwriter",Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q3821,"Colin Moynihan, 4th Baron Moynihan",1955-09-13,"English rower and politician, Minister for Sport and the Olympics",Politics_Government,Mercury|Jupiter|Saturn,3,Sun-Venus|Moon-Jupiter,2,None,0,False,False,True,False,False,True,True
Q3822,Yuri Alexandrov,1963-09-13,Russian boxer,Athlete,Mercury,1,Sun-Venus,1,None,0,False,False,True,False,False,False,False
Q3823,Ben Alexander,1971-09-13,Australian rugby league player,Athlete,Mars,1,Sun-Venus,1,None,0,False,False,False,False,True,False,False
Q3824,Andreas Biermann,1980-09-13,German footballer,Athlete,Mercury,1,Sun-Jupiter|Moon-Mars|Mercury-Saturn,3,Moon-Venus,1,False,False,True,False,False,False,False
Q3825,Luis Rentería,1988-09-13,Panamanian footballer,Athlete,Mercury,1,Moon-Mercury,1,None,0,False,False,True,False,False,False,False
Q3826,Diadumenian,0208-09-14,Roman emperor,Politics_Government,Mercury,1,None,0,Mars-Venus,1,False,False,True,False,False,False,False
Q3827,Anna of Mecklenburg-Schwerin,1485-09-14,Landgravine of Hesse,Other,None,0,Sun-Mercury|Sun-Venus|Venus-Mars|Jupiter-Saturn,4,Mercury-Sun,1,False,False,False,False,False,False,False
Q3828,Eliphalet Dyer,1721-09-14,"American colonel, lawyer, and politician",Politics_Government,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3829,Lola Rodríguez de Tió,1843-09-14,"Puerto Rican poet, abolitionist, and women's rights activist",Writer_Journalism,Moon|Mercury,2,Sun-Venus,1,Jupiter-Saturn,1,False,True,True,False,False,False,False
Q3830,Kid Nichols,1869-09-14,American baseball player and manager,Athlete,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3831,Laurence W. Allen,1892-09-14,English lieutenant and pilot,Other,Mars,1,None,0,None,0,False,False,False,False,True,False,False
Q3832,William H. Armstrong,1911-09-14,American author and educator,Writer_Journalism,Moon,1,Sun-Venus|Moon-Mars,2,None,0,False,True,False,False,False,False,False
Q3833,Constance Baker Motley,1921-09-14,"American lawyer, judge, and politician",Politics_Government,Mercury,1,Sun-Jupiter|Sun-Saturn|Jupiter-Saturn,3,None,0,False,False,True,False,False,False,False
Q3834,Harry Sinden,1932-09-14,"Canadian ice hockey player, coach, and manager",Athlete,None,0,Mercury-Jupiter,1,None,0,False,False,False,False,False,False,False
Q3835,Bruce Hyde,1941-09-14,American actor and academic,Actor_Media,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3836,Paul Kossoff,1950-09-14,English guitarist and songwriter,Writer_Journalism,Mercury,1,Sun-Mercury|Sun-Saturn|Mercury-Saturn,3,None,0,False,False,True,False,False,False,False
Q3837,Ronald Lengkeek,1960-09-14,Dutch footballer,Athlete,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3838,Francesco Casagrande,1970-09-14,Italian cyclist,Athlete,None,0,Sun-Mercury|Venus-Jupiter,2,None,0,False,False,False,False,False,False,False
Q3839,Ayọ,1980-09-14,German singer-songwriter and actress,Actor_Media,Mercury,1,Sun-Jupiter|Sun-Saturn|Moon-Mars,3,Moon-Venus,1,False,False,True,False,False,False,False
Q3840,Jimmy Butler,1989-09-14,American basketball player,Athlete,Mercury,1,Sun-Mars,1,None,0,False,False,True,False,False,False,False
Q3841,Marco Polo,1254-09-15,Italian merchant and explorer,Business,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3842,Sophia Dorothea of Celle,1666-09-15,,Unknown,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3843,Halfdan Kjerulf,1815-09-15,Norwegian journalist and composer,Writer_Journalism,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3844,M. Visvesvaraya,1861-09-15,"Indian engineer, scholar, and Bharat Ratna Laureate, Diwan of the Mysore Kingdom",Politics_Government,Mercury,1,Sun-Mars|Mars-Jupiter|Mars-Saturn|Jupiter-Saturn,4,None,0,False,False,True,False,False,False,False
Q3845,Paul Lévy,1886-09-15,French mathematician and theorist,Academic_Science,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3846,J. Slauerhoff,1898-09-15,Dutch poet and author,Writer_Journalism,None,0,Sun-Moon,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3847,Betty Neels,1910-09-15,English nurse and author,Writer_Journalism,Mercury,1,Sun-Mars|Mercury-Jupiter,2,None,0,False,False,True,False,False,False,False
Q3848,Kym Bonython,1920-09-15,"Australian race car driver, drummer, and radio host",Other,Mercury,1,Sun-Mercury|Sun-Saturn,2,None,0,False,False,True,False,False,False,False
Q3849,Cannonball Adderley,1928-09-15,American saxophonist and bandleader,Other,Mercury,1,Moon-Mercury|Moon-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q3850,Joey Carew,1937-09-15,Trinidadian cricketer,Athlete,None,0,Sun-Mercury|Moon-Jupiter,2,None,0,False,False,False,False,False,False,False
Q3851,Russel L. Honoré,1947-09-15,American general,Politics_Government,Mercury,1,Sun-Venus|Moon-Mercury|Moon-Venus,3,None,0,False,False,True,False,False,False,False
Q3852,Ross J. Anderson,1956-09-15,British academic and educator,Academic_Science,Mercury,1,None,0,Mars-Saturn,1,False,False,True,False,False,False,False
Q3853,Paul Abbott,1967-09-15,American baseball player and coach,Athlete,Mercury,1,Venus-Jupiter,1,None,0,False,False,True,False,False,False,False
Q3854,Brett Kimmorley,1976-09-15,Australian rugby league player and sportscaster,Athlete,Moon|Mercury,2,Moon-Jupiter|Venus-Mars,2,None,0,False,True,True,False,False,False,False
Q3855,Vaila Barsley,1987-09-15,Scottish footballer,Athlete,Mercury,1,Sun-Venus|Sun-Mars,2,None,0,False,False,True,False,False,False,False
Q3856,Yuan Di,0508-09-16,emperor of the Liang dynasty,Politics_Government,None,0,Sun-Saturn,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q3857,Engelbert Kaempfer,1651-09-16,German physician and botanist,Academic_Science,Mercury,1,Moon-Mercury|Mars-Jupiter,2,None,0,False,False,True,False,False,False,False
Q3858,Anna Louisa Geertruida Bosboom-Toussaint,1812-09-16,Dutch novelist,Writer_Journalism,Jupiter,1,Sun-Mercury,1,Mercury-Sun,1,False,False,False,False,False,True,False
Q3859,Albrecht Kossel,1853-09-16,"German physician and biochemist, Nobel Prize laureate",Academic_Science,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3860,Karl Albiker,1878-09-16,"German sculptor, lithographer, and educator",Other,None,0,Sun-Mars,1,Mercury-Sun|Jupiter-Saturn,2,False,False,False,False,False,False,False
Q3861,Alexander Korda,1893-09-16,"Hungarian-English director, producer, and screenwriter",Actor_Media,None,0,Sun-Mercury|Sun-Mars|Mercury-Mars,3,Mercury-Sun,1,False,False,False,False,False,False,False
Q3862,Allen Funt,1914-09-16,"American director, producer, and screenwriter",Actor_Media,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3863,Lauren Bacall,1924-09-16,American actress,Actor_Media,Saturn,1,None,0,Mercury-Sun,1,False,False,False,False,False,False,True
Q3864,Steve Shirley,1933-09-16,"German-English businesswoman and philanthropist, founded Xansa",Business,Mercury,1,Sun-Mercury|Mercury-Jupiter,2,None,0,False,False,True,False,False,False,False
Q3865,Sonny LeMaire,1946-09-16,American country music singer-songwriter and bass player,Athlete,Moon|Mercury,2,Sun-Mercury|Mars-Jupiter,2,None,0,False,True,True,False,False,False,False
Q3866,Ron Brewer,1955-09-16,American basketball player,Athlete,Mercury|Jupiter|Saturn,3,Sun-Moon|Sun-Venus|Moon-Venus,3,None,0,False,False,True,False,False,True,True
Q3867,Mary Coustas,1964-09-16,Australian actress and screenwriter,Actor_Media,None,0,Venus-Mars,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3868,George Corrie,1973-09-16,English footballer,Athlete,Mercury,1,Moon-Mars,1,None,0,False,False,True,False,False,False,False
Q3869,Leon Knight,1982-09-16,English footballer,Athlete,Mercury,1,Moon-Venus|Mercury-Saturn,2,None,0,False,False,True,False,False,False,False
Q3870,Vytenis Čižauskas,1992-09-16,Lithuanian basketball player,Athlete,Mercury,1,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,False,True,False,False,False,False
Q3871,Charles the Simple,0879-09-17,Frankish king,Politics_Government,Mercury,1,Sun-Venus,1,None,0,False,False,True,False,False,False,False
Q3872,Hans Herr,1639-09-17,Swiss bishop,Religion,Moon,1,None,0,None,0,False,True,False,False,False,False,False
Q3873,Heinrich Kuhl,1797-09-17,German naturalist and zoologist,Other,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q3874,David Dunbar Buick,1854-09-17,"Scottish-American businessman, founded Buick Motor Company",Business,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q3875,Christian Lous Lange,1869-09-17,"Norwegian political scientist, historian, and academic, Nobel Prize laureate",Academic_Science,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3876,Earl Webb,1897-09-17,American baseball player and coach,Athlete,Moon|Mercury,2,Sun-Jupiter,1,Moon-Venus,1,False,True,True,False,False,False,False
Q3877,Elizabeth Enright,1909-09-17,American author and illustrator,Writer_Journalism,Mercury,1,Sun-Jupiter|Moon-Mercury|Moon-Venus,3,None,0,False,False,True,False,False,False,False
Q3878,Agostinho Neto,1922-09-17,"Angolan poet and politician, 1st President of Angola",Politics_Government,Mercury,1,Mercury-Jupiter,1,None,0,False,False,True,False,False,False,False
Q3879,Robert B. Parker,1932-09-17,American author and academic,Academic_Science,None,0,Mercury-Jupiter,1,Mercury-Sun|Mars-Moon,2,False,False,False,False,False,False,False
Q3880,Bob Matsui,1941-09-17,American lawyer and politician,Politics_Government,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3881,Narendra Modi,1950-09-17,Indian politician; Chief Minister of Gujarat and 14th Prime Minister of India,Politics_Government,Mercury,1,Sun-Mercury|Sun-Saturn|Mercury-Saturn,3,None,0,False,False,True,False,False,False,False
Q3882,John Bottomley,1960-09-17,Canadian singer-songwriter,Actor_Media,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3883,Nate Berkus,1971-09-17,American interior designer and television host,Actor_Media,Mars,1,Sun-Venus|Moon-Mercury,2,Mercury-Sun,1,False,False,False,False,True,False,False
Q3884,Garth Murray,1982-09-17,Canadian ice hockey player,Athlete,Mercury,1,Sun-Moon|Mercury-Saturn,2,None,0,False,False,True,False,False,False,False
Q3885,Alfonzo McKinnie,1992-09-17,American basketball player,Athlete,Moon|Mercury,2,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,True,True,False,False,False,False
Q3886,Kan Bahlam I,0524-09-18,ruler of Palenque,Other,Mercury,1,Sun-Mercury|Mercury-Venus,2,None,0,False,False,True,False,False,False,False
Q3887,Gilbert Burnet,1643-09-18,"Scottish bishop, historian, and theologian",Writer_Journalism,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q3888,Pope Gregory XVI,1765-09-18,,Unknown,Mercury|Jupiter,2,None,0,None,0,False,False,True,False,False,True,False
Q3889,Francis Grierson,1848-09-18,English-American pianist and composer,Other,Moon|Mercury|Jupiter,3,Mercury-Venus|Mercury-Mars|Venus-Mars,3,None,0,False,True,True,False,False,True,False
Q3890,James Scullin,1876-09-18,"Australian journalist and politician, 9th Prime Minister of Australia",Politics_Government,None,0,Sun-Moon,1,None,0,False,False,False,False,False,False,False
Q3891,Fay Compton,1894-09-18,English actress,Actor_Media,Mercury|Saturn,2,Moon-Mars,1,None,0,False,False,True,False,False,False,True
Q3892,Leon Askin,1907-09-18,Austrian actor,Actor_Media,Mercury|Jupiter,2,Sun-Venus,1,None,0,False,False,True,False,False,True,False
Q3893,Johnny Mantz,1918-09-18,American race car driver,Other,None,0,Mercury-Venus,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3894,John Tolos,1930-09-18,Greek-Canadian wrestler,Athlete,Mercury,1,Sun-Mercury|Mars-Jupiter,2,None,0,False,False,True,False,False,False,False
Q3895,Gerry Harvey,1939-09-18,"Australian businessman, co-founded Harvey Norman",Business,Mars,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,Mercury-Sun|Mars-Saturn,2,False,False,False,False,True,False,False
Q3896,Siobhan Davies,1950-09-18,English dancer and choreographer,Other,None,0,Sun-Mercury|Sun-Saturn|Mercury-Saturn,3,Mercury-Sun,1,False,False,False,False,False,False,False
Q3897,Stephen Flaherty,1960-09-18,American composer,Other,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3898,Darren Gough,1970-09-18,English cricketer,Athlete,None,0,Mercury-Mars|Venus-Jupiter,2,Mercury-Sun,1,False,False,False,False,False,False,False
Q3899,Daniel Aranzubia,1979-09-18,Spanish footballer,Athlete,Mercury,1,Sun-Mercury|Sun-Venus|Sun-Saturn|Moon-Jupiter|Mercury-Venus,5,None,0,False,False,True,False,False,False,False
Q3900,Lewis Holtby,1990-09-18,German footballer,Athlete,Jupiter,1,Sun-Moon|Moon-Venus|Mercury-Venus,3,Mercury-Sun,1,False,False,False,False,False,True,False
Q3901,Leo VI the Wise,0866-09-19,Byzantine emperor,Politics_Government,Mercury,1,Sun-Mercury|Sun-Jupiter|Venus-Mars,3,None,0,False,False,True,False,False,False,False
Q3902,Alfonso Litta,1608-09-19,Roman Catholic cardinal and archbishop,Religion,Mars,1,Sun-Venus|Moon-Saturn,2,Mercury-Sun,1,False,False,False,False,True,False,False
Q3903,"Henry Brougham, 1st Baron Brougham and Vaux",1778-09-19,"Scottish lawyer and politician, Lord Chancellor of Great Britain",Politics_Government,Mercury|Saturn,2,Moon-Jupiter|Venus-Saturn,2,None,0,False,False,True,False,False,False,True
Q3904,Arthur Morgan,1856-09-19,"Australian politician, 16th Premier of Queensland",Politics_Government,Moon,1,None,0,Mercury-Venus,1,False,True,False,False,False,False,False
Q3905,Lovie Austin,1887-09-19,"American pianist, composer, and bandleader",Other,Mercury,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q3906,Paul Bénichou,1908-09-19,"French historian, author, and critic",Writer_Journalism,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3907,Roger Angell,1920-09-19,"American journalist, author, and editor",Writer_Journalism,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3908,Marge Roukema,1929-09-19,American educator and politician,Politics_Government,Mercury,1,Mercury-Mars,1,None,0,False,False,True,False,False,False,False
Q3909,Abner Haynes,1937-09-19,American football player,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3910,Henry Bromell,1947-09-19,American novelist and screenwriter,Writer_Journalism,Mercury,1,Sun-Venus|Moon-Jupiter,2,Mars-Moon,1,False,False,True,False,False,False,False
Q3911,Richard Burmer,1955-09-19,American composer and engineer,Engineering_Tech,Mercury|Jupiter|Saturn,3,Sun-Venus,1,None,0,False,False,True,False,False,True,True
Q3912,Andrew Leeds,1965-09-19,Australian rugby player and coach,Athlete,None,0,Sun-Mercury,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3913,Marcus Dunstan,1975-09-19,American director and screenwriter,Actor_Media,Mercury,1,None,0,Moon-Saturn,1,False,False,True,False,False,False,False
Q3914,Eduardo Carvalho,1982-09-19,Portuguese footballer,Athlete,Mercury,1,Moon-Mercury|Moon-Saturn|Mercury-Saturn,3,None,0,False,False,True,False,False,False,False
Q3915,Saki Fukuda,1990-09-19,Japanese actress and singer,Actor_Media,Jupiter,1,Sun-Moon|Mercury-Venus,2,Mercury-Sun,1,False,False,False,False,False,True,False
Q3916,Kyunyeo,0917-09-20,Korean poet,Writer_Journalism,Mercury,1,Sun-Mars|Moon-Venus|Moon-Saturn|Venus-Saturn,4,None,0,False,False,True,False,False,False,False
Q3917,Jean-Jacques Olier,1608-09-20,"French priest and mystic, founder of the Society of Saint-Sulpice",Religion,Mars,1,Sun-Venus|Moon-Mars,2,Mercury-Sun,1,False,False,False,False,True,False,False
Q3918,Richard Dry,1815-09-20,"Australian politician, 7th Premier of Tasmania",Politics_Government,Mercury,1,Mercury-Jupiter,1,None,0,False,False,True,False,False,False,False
Q3919,Henry Arthur Jones,1851-09-20,English playwright and critic,Other,Mercury,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q3920,Ildebrando Pizzetti,1880-09-20,"Italian composer, musicologist and critic",Other,Mercury,1,Sun-Mercury|Moon-Jupiter|Moon-Saturn|Venus-Mars,4,None,0,False,False,True,False,False,False,False
Q3921,Walter Dubislav,1895-09-20,German logician and philosopher of science,Other,Mercury|Jupiter|Saturn,3,Sun-Venus|Sun-Mars|Moon-Mercury,3,None,0,False,False,True,False,False,True,True
Q3922,Red Auerbach,1917-09-20,American basketball player and coach,Athlete,Mercury,1,Sun-Mercury|Moon-Venus|Mars-Saturn,3,None,0,False,False,True,False,False,False,False
Q3923,Anne Meara,1929-09-20,American actress and playwright,Actor_Media,Mercury,1,Mercury-Mars,1,None,0,False,False,True,False,False,False,False
Q3924,Eric Gale,1938-09-20,American guitarist and producer,Actor_Media,None,0,Mercury-Mars,1,Mercury-Sun|Jupiter-Saturn,2,False,False,False,False,False,False,False
Q3925,Mahesh Bhatt,1949-09-20,"Indian director, producer, and screenwriter",Actor_Media,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3926,Vladimir Tkatchenko,1979-09-20,"Vladimir Tkatchenko, Russian basketball player",Athlete,Mercury,1,Sun-Mercury|Sun-Venus|Moon-Saturn|Mercury-Venus,4,None,0,False,False,True,False,False,False,False
Q3927,Poul-Erik Høyer Larsen,1965-09-20,Danish badminton player,Athlete,None,0,Sun-Mercury,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3928,Ronald McKinnon,1973-09-20,American football player,Athlete,Mercury,1,Moon-Saturn,1,None,0,False,False,True,False,False,False,False
Q3929,Jason Bacashihua,1982-09-20,American ice hockey player,Athlete,Mercury,1,Moon-Jupiter|Mercury-Saturn,2,None,0,False,False,True,False,False,False,False
Q3930,Isaac Cofie,1991-09-20,Ghanaian footballer,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3931,Pope Vitalian,0580-09-21,,Unknown,None,0,Sun-Venus|Mars-Jupiter,2,Mercury-Venus,1,False,False,False,False,False,False,False
Q3932,Guillaume Fichet,1433-09-21,French scholar and academic,Academic_Science,Mercury|Jupiter,2,Moon-Venus,1,None,0,False,False,True,False,False,True,False
Q3933,Christopher Gore,1758-09-21,"American soldier, lawyer, and politician, 8th Governor of Massachusetts",Politics_Government,Moon,1,None,0,None,0,False,True,False,False,False,False,False
Q3934,Fanny Searls,1851-09-21,American biologist,Other,Mercury,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q3935,Papa Jack Laine,1873-09-21,American drummer and bandleader,Other,Mercury,1,Sun-Moon|Sun-Mercury|Moon-Mercury,3,None,0,False,False,True,False,False,False,False
Q3936,Frederick Coutts,1899-09-21,Scottish 8th General of The Salvation Army,Politics_Government,None,0,Sun-Venus,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3937,Françoise Giroud,1916-09-21,"Swiss-French journalist and politician, French Minister of Culture",Politics_Government,Mercury,1,Moon-Saturn,1,None,0,False,False,True,False,False,False,False
Q3938,Sándor Kocsis,1929-09-21,Hungarian footballer and manager,Athlete,Mercury,1,Mercury-Mars,1,None,0,False,False,True,False,False,False,False
Q3939,John D'Amico,1937-09-21,Canadian ice hockey player and referee,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3940,Rose Garrard,1946-09-21,English sculptor and author,Writer_Journalism,Mercury,1,Sun-Mercury|Moon-Saturn|Mars-Jupiter,3,None,0,False,False,True,False,False,False,False
Q3941,Richard Hieb,1955-09-21,American engineer and astronaut,Engineering_Tech,Jupiter|Saturn,2,Sun-Venus,1,Mercury-Venus,1,False,False,False,False,False,True,True
Q3942,Jorge Drexler,1964-09-21,Uruguayan singer-songwriter,Actor_Media,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3943,Olivia Bonamy,1972-09-21,French actress,Actor_Media,Mercury,1,Sun-Mercury|Sun-Mars|Mercury-Mars,3,None,0,False,False,True,False,False,False,False
Q3944,Nicole Richie,1981-09-21,"American actress, fashion designer, and author",Actor_Media,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q3945,Al-Farouq Aminu,1990-09-21,American basketball player,Athlete,Jupiter,1,Mercury-Venus,1,Mercury-Sun,1,False,False,False,False,False,True,False
Q3946,"Richeza of Poland, Queen of Hungary",1013-09-22,,Unknown,None,0,None,0,None,0,False,False,False,False,False,False,False
Q3947,Li Zicheng,1606-09-22,Chinese emperor,Politics_Government,Moon,1,Mars-Saturn,1,Jupiter-Saturn,1,False,True,False,False,False,False,False
Q3948,Theodore Hook,1788-09-22,English composer and educator,Other,Mercury|Jupiter,2,Sun-Mercury,1,None,0,False,False,True,False,False,True,False
Q3949,Louise McKinney,1868-09-22,Canadian educator and politician,Politics_Government,Mercury,1,None,0,Mars-Moon,1,False,False,True,False,False,False,False
Q3950,Gunnar Asplund,1885-09-22,"Swedish architect and academic, designed the Stockholm Public Library",Academic_Science,None,0,Mercury-Jupiter,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3951,Elsie Allen,1899-09-22,Native American Pomo basket weaver,Other,None,0,Sun-Mercury|Sun-Venus,2,Mercury-Sun,1,False,False,False,False,False,False,False
Q3952,John Engstead,1909-09-22,American photographer and journalist,Writer_Journalism,None,0,Sun-Jupiter,1,None,0,False,False,False,False,False,False,False
Q3953,Dannie Abse,1923-09-22,"Welsh physician, poet, and author",Academic_Science,Mercury,1,Sun-Venus,1,None,0,False,False,True,False,False,False,False
Q3954,Fay Weldon,1931-09-22,English author and playwright,Writer_Journalism,Jupiter,1,Sun-Venus,1,Mercury-Sun,1,False,False,False,False,False,True,False
Q3955,Jeremiah Wright,1941-09-22,American pastor and theologian,Religion,Mercury,1,Moon-Mercury,1,None,0,False,False,True,False,False,False,False
Q3956,Harold Carmichael,1949-09-22,American football player,Athlete,Mercury,1,Sun-Moon,1,None,0,False,False,True,False,False,False,False
Q3957,Scott Baio,1960-09-22,American actor,Actor_Media,Mercury,1,Moon-Mercury|Moon-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q3958,Gladys Berejiklian,1970-09-22,"Australian politician, 45th Premier of New South Wales",Politics_Government,None,0,Mercury-Mars|Venus-Jupiter,2,Mercury-Sun,1,False,False,False,False,False,False,False
Q3959,Ashley Eckstein,1981-09-22,American actress,Actor_Media,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q3960,Denard Robinson,1990-09-22,American football player,Athlete,Jupiter,1,Mercury-Venus,1,Mercury-Sun,1,False,False,False,False,False,True,False
Q3961,"Geoffrey II, Duke of Brittany",1158-09-23,,Unknown,Saturn,1,Mercury-Saturn,1,Mercury-Venus,1,False,False,False,False,False,False,True
Q3962,Ferdinand VI of Spain,1713-09-23,,Unknown,Mercury,1,None,0,Moon-Venus,1,False,False,True,False,False,False,False
Q3963,Hippolyte Fizeau,1819-09-23,French physicist and academic,Academic_Science,None,0,Sun-Venus,1,Mercury-Sun|Jupiter-Saturn,2,False,False,False,False,False,False,False
Q3964,Pekka Halonen,1865-09-23,Finnish painter,Other,Saturn,1,None,0,Mercury-Sun,1,False,False,False,False,False,False,True
Q3965,Les Haylen,1898-09-23,Australian journalist and politician,Politics_Government,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3966,Tiny Bradshaw,1907-09-23,American singer-songwriter and pianist,Actor_Media,Mercury|Jupiter,2,Sun-Venus,1,Jupiter-Moon,1,False,False,True,False,False,True,False
Q3967,Aldo Moro,1916-09-23,"Italian academic and politician, 39th Prime Minister of Italy",Politics_Government,Mercury,1,Moon-Venus,1,None,0,False,False,True,False,False,False,False
Q3968,Sehba Akhtar,1930-09-23,Pakistani poet and songwriter,Writer_Journalism,Mercury,1,Sun-Mercury|Mars-Jupiter,2,None,0,False,False,True,False,False,False,False
Q3969,Henry Blofeld,1939-09-23,English cricketer and journalist,Athlete,Mercury|Mars,2,Sun-Mercury|Sun-Venus|Moon-Mars|Mercury-Venus,4,Mars-Saturn,1,False,False,True,False,True,False,False
Q3970,Christian Bordeleau,1947-09-23,Canadian ice hockey player,Athlete,Mercury,1,Sun-Venus,1,None,0,False,False,True,False,False,False,False
Q3971,Peter David,1956-09-23,"American author, actor, and screenwriter",Actor_Media,Mercury,1,Sun-Mercury,1,Mars-Saturn,1,False,False,True,False,False,False,False
Q3972,Clayton Blackmore,1964-09-23,Welsh footballer and manager,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3973,Ingrid Fliter,1973-09-23,Argentinian pianist,Other,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3974,Mait Künnap,1982-09-23,Estonian tennis player,Athlete,Mercury,1,Mercury-Saturn,1,None,0,False,False,True,False,False,False,False
Q3975,Lee Alexander,1991-09-23,Scottish footballer,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3976,'Adud al-Dawla,0936-09-24,Buyid king,Politics_Government,Mercury,1,Sun-Mercury|Moon-Mercury,2,None,0,False,False,True,False,False,False,False
Q3977,Albrecht von Wallenstein,1583-09-24,Bohemian general,Politics_Government,Mercury,1,Sun-Mercury|Jupiter-Saturn,2,None,0,False,False,True,False,False,False,False
Q3978,Mikhail Ostrogradsky,1801-09-24,Ukrainian-Russian mathematician and physicist,Academic_Science,Mercury,1,Sun-Mercury|Mercury-Mars|Venus-Jupiter|Jupiter-Saturn,4,None,0,False,False,True,False,False,False,False
Q3979,Bhikaiji Cama,1861-09-24,Indian activist,Other,Moon|Mercury,2,Mars-Saturn|Jupiter-Saturn,2,None,0,False,True,True,False,False,False,False
Q3980,Gustave Garrigou,1884-09-24,French cyclist,Athlete,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q3981,Howard Florey,1898-09-24,"Australian pharmacologist and pathologist, Nobel Prize laureate",Other,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
