id,version,found,planets,max_gap,strength,score
1988,7_planet,False,,360,0,0
1989,4_planet,False,,360,0,0
1989,5_planet,False,,360,0,0
1989,7_planet,False,,360,0,0
1990,4_planet,False,,360,0,0
1990,5_planet,False,,360,0,0
1990,7_planet,False,,360,0,0
1991,4_planet,False,,360,0,0
1991,5_planet,False,,360,0,0
1991,7_planet,False,,360,0,0
1992,4_planet,False,,360,0,0
1992,5_planet,False,,360,0,0
1992,7_planet,False,,360,0,0
1993,4_planet,False,,360,0,0
1993,5_planet,False,,360,0,0
1993,7_planet,False,,360,0,0
1994,4_planet,False,,360,0,0
1994,5_planet,False,,360,0,0
1994,7_planet,False,,360,0,0
1995,4_planet,False,,360,0,0
1995,5_planet,False,,360,0,0
1995,7_planet,False,,360,0,0
1996,4_planet,False,,360,0,0
1996,5_planet,False,,360,0,0
1996,7_planet,False,,360,0,0
1997,4_planet,False,,360,0,0
1997,5_planet,False,,360,0,0
1997,7_planet,False,,360,0,0
1998,4_planet,False,,360,0,0
1998,5_planet,False,,360,0,0
1998,7_planet,False,,360,0,0
1999,4_planet,False,,360,0,0
1999,5_planet,False,,360,0,0
1999,7_planet,False,,360,0,0
2000,4_planet,False,,360,0,0
2000,5_planet,False,,360,0,0
2000,7_planet,False,,360,0,0
2001,4_planet,False,,360,0,0
2001,5_planet,False,,360,0,0
2001,7_planet,False,,360,0,0
2002,4_planet,False,,360,0,0
2002,5_planet,False,,360,0,0
2002,7_planet,False,,360,0,0
2003,4_planet,False,,360,0,0
2003,5_planet,False,,360,0,0
2003,7_planet,False,,360,0,0
2004,4_planet,False,,360,0,0
2004,5_planet,False,,360,0,0
2004,7_planet,False,,360,0,0
2005,4_planet,False,,360,0,0
2005,5_planet,False,,360,0,0
2005,7_planet,False,,360,0,0
2006,4_planet,False,,360,0,0
2006,5_planet,False,,360,0,0
2006,7_planet,False,,360,0,0
2007,4_planet,False,,360,0,0
2007,5_planet,False,,360,0,0
2007,7_planet,False,,360,0,0
2008,4_planet,False,,360,0,0
2008,5_planet,False,,360,0,0
2008,7_planet,False,,360,0,0
2009,4_planet,False,,360,0,0
2009,5_planet,False,,360,0,0
2009,7_planet,False,,360,0,0
2010,4_planet,False,,360,0,0
2010,5_planet,False,,360,0,0
2010,7_planet,False,,360,0,0
2011,4_planet,False,,360,0,0
2011,5_planet,False,,360,0,0
2011,7_planet,False,,360,0,0
2012,4_planet,False,,360,0,0
2012,5_planet,False,,360,0,0
2012,7_planet,False,,360,0,0
2013,4_planet,False,,360,0,0
2013,5_planet,False,,360,0,0
2013,7_planet,False,,360,0,0
2014,4_planet,False,,360,0,0
2014,5_planet,False,,360,0,0
2014,7_planet,False,,360,0,0
2015,4_planet,False,,360,0,0
2015,5_planet,False,,360,0,0
2015,7_planet,False,,360,0,0
2016,4_planet,False,,360,0,0
2016,5_planet,False,,360,0,0
2016,7_planet,False,,360,0,0
2017,4_planet,False,,360,0,0
2017,5_planet,False,,360,0,0
2017,7_planet,False,,360,0,0
2018,4_planet,False,,360,0,0
2018,5_planet,False,,360,0,0
2018,7_planet,False,,360,0,0
2019,4_planet,False,,360,0,0
2019,5_planet,False,,360,0,0
2019,7_planet,False,,360,0,0
2020,4_planet,False,,360,0,0
2020,5_planet,False,,360,0,0
2020,7_planet,False,,360,0,0
2021,4_planet,False,,360,0,0
2021,5_planet,False,,360,0,0
2021,7_planet,True,"Saturn, Mercury, Sun, Jupiter, Moon, Venus, Mars",59.39,1.02,21.43
2022,4_planet,False,,360,0,0
2022,5_planet,False,,360,0,0
2022,7_planet,False,,360,0,0
2023,4_planet,False,,360,0,0
2023,5_planet,False,,360,0,0
2023,7_planet,False,,360,0,0
2024,4_planet,False,,360,0,0
2024,5_planet,False,,360,0,0
2024,7_planet,False,,360,0,0
2025,4_planet,False,,360,0,0
2025,5_planet,False,,360,0,0
2025,7_planet,False,,360,0,0
2026,4_planet,False,,360,0,0
2026,5_planet,False,,360,0,0
2026,7_planet,False,,360,0,0
2027,4_planet,False,,360,0,0
2027,5_planet,False,,360,0,0
2027,7_planet,False,,360,0,0
2028,4_planet,False,,360,0,0
2028,5_planet,False,,360,0,0
2028,7_planet,False,,360,0,0
2029,4_planet,False,,360,0,0
2029,5_planet,False,,360,0,0
2029,7_planet,False,,360,0,0
2030,4_planet,False,,360,0,0
2030,5_planet,False,,360,0,0
2030,7_planet,False,,360,0,0
2031,4_planet,False,,360,0,0
2031,5_planet,False,,360,0,0
2031,7_planet,False,,360,0,0
2032,4_planet,False,,360,0,0
2032,5_planet,False,,360,0,0
2032,7_planet,False,,360,0,0
2033,4_planet,False,,360,0,0
2033,5_planet,False,,360,0,0
2033,7_planet,False,,360,0,0
2034,4_planet,False,,360,0,0
2034,5_planet,False,,360,0,0
2034,7_planet,False,,360,0,0
2035,4_planet,False,,360,0,0
2035,5_planet,False,,360,0,0
2035,7_planet,False,,360,0,0
2036,4_planet,False,,360,0,0
2036,5_planet,False,,360,0,0
2036,7_planet,False,,360,0,0
2037,4_planet,False,,360,0,0
2037,5_planet,False,,360,0,0
2037,7_planet,False,,360,0,0
2038,4_planet,False,,360,0,0
2038,5_planet,False,,360,0,0
2038,7_planet,False,,360,0,0
2039,4_planet,False,,360,0,0
2039,5_planet,False,,360,0,0
2039,7_planet,False,,360,0,0
2040,4_planet,False,,360,0,0
2040,5_planet,False,,360,0,0
2040,7_planet,False,,360,0,0
2041,4_planet,False,,360,0,0
2041,5_planet,False,,360,0,0
2041,7_planet,False,,360,0,0
2042,4_planet,False,,360,0,0
2042,5_planet,False,,360,0,0
2042,7_planet,False,,360,0,0
2043,4_planet,False,,360,0,0
2043,5_planet,False,,360,0,0
2043,7_planet,False,,360,0,0
2044,4_planet,False,,360,0,0
2044,5_planet,False,,360,0,0
2044,7_planet,False,,360,0,0
2045,4_planet,False,,360,0,0
2045,5_planet,False,,360,0,0
2045,7_planet,False,,360,0,0
2046,4_planet,False,,360,0,0
2046,5_planet,False,,360,0,0
2046,7_planet,False,,360,0,0
2047,4_planet,False,,360,0,0
2047,5_planet,False,,360,0,0
2047,7_planet,False,,360,0,0
2048,4_planet,False,,360,0,0
2048,5_planet,False,,360,0,0
2048,7_planet,False,,360,0,0
2049,4_planet,False,,360,0,0
2049,5_planet,False,,360,0,0
2049,7_planet,False,,360,0,0
2050,4_planet,False,,360,0,0
2050,5_planet,False,,360,0,0
2050,7_planet,False,,360,0,0
2051,4_planet,False,,360,0,0
2051,5_planet,False,,360,0,0
2051,7_planet,False,,360,0,0
2052,4_planet,False,,360,0,0
2052,5_planet,False,,360,0,0
2052,7_planet,False,,360,0,0
2053,4_planet,False,,360,0,0
2053,5_planet,False,,360,0,0
2053,7_planet,False,,360,0,0
2054,4_planet,False,,360,0,0
2054,5_planet,False,,360,0,0
2054,7_planet,False,,360,0,0
2055,4_planet,False,,360,0,0
2055,5_planet,False,,360,0,0
2055,7_planet,False,,360,0,0
2056,4_planet,False,,360,0,0
2056,5_planet,False,,360,0,0
2056,7_planet,False,,360,0,0
2057,4_planet,False,,360,0,0
2057,5_planet,False,,360,0,0
2057,7_planet,False,,360,0,0
2058,4_planet,False,,360,0,0
2058,5_planet,False,,360,0,0
2058,7_planet,False,,360,0,0
2059,4_planet,False,,360,0,0
2059,5_planet,False,,360,0,0
2059,7_planet,False,,360,0,0
2060,4_planet,False,,360,0,0
2060,5_planet,False,,360,0,0
2060,7_planet,False,,360,0,0
2061,4_planet,False,,360,0,0
2061,5_planet,False,,360,0,0
2061,7_planet,False,,360,0,0
2062,4_planet,False,,360,0,0
2062,5_planet,False,,360,0,0
2062,7_planet,False,,360,0,0
2063,4_planet,False,,360,0,0
2063,5_planet,False,,360,0,0
2063,7_planet,False,,360,0,0
2064,4_planet,False,,360,0,0
2064,5_planet,False,,360,0,0
2064,7_planet,False,,360,0,0
2065,4_planet,False,,360,0,0
2065,5_planet,False,,360,0,0
2065,7_planet,False,,360,0,0
2066,4_planet,False,,360,0,0
2066,5_planet,False,,360,0,0
2066,7_planet,False,,360,0,0
2067,4_planet,False,,360,0,0
2067,5_planet,False,,360,0,0
2067,7_planet,False,,360,0,0
2068,4_planet,False,,360,0,0
2068,5_planet,False,,360,0,0
2068,7_planet,False,,360,0,0
2069,4_planet,False,,360,0,0
2069,5_planet,False,,360,0,0
2069,7_planet,False,,360,0,0
2070,4_planet,False,,360,0,0
2070,5_planet,False,,360,0,0
2070,7_planet,False,,360,0,0
2071,4_planet,False,,360,0,0
2071,5_planet,False,,360,0,0
2071,7_planet,False,,360,0,0
2072,4_planet,False,,360,0,0
2072,5_planet,False,,360,0,0
2072,7_planet,False,,360,0,0
2073,4_planet,False,,360,0,0
2073,5_planet,False,,360,0,0
2073,7_planet,False,,360,0,0
2074,4_planet,False,,360,0,0
2074,5_planet,False,,360,0,0
2074,7_planet,False,,360,0,0
2075,4_planet,False,,360,0,0
2075,5_planet,False,,360,0,0
2075,7_planet,False,,360,0,0
2076,4_planet,False,,360,0,0
2076,5_planet,False,,360,0,0
2076,7_planet,False,,360,0,0
2077,4_planet,False,,360,0,0
2077,5_planet,False,,360,0,0
2077,7_planet,False,,360,0,0
2078,4_planet,False,,360,0,0
2078,5_planet,False,,360,0,0
2078,7_planet,False,,360,0,0
2079,4_planet,False,,360,0,0
2079,5_planet,False,,360,0,0
2079,7_planet,False,,360,0,0
2080,4_planet,False,,360,0,0
2080,5_planet,False,,360,0,0
2080,7_planet,False,,360,0,0
2081,4_planet,False,,360,0,0
2081,5_planet,False,,360,0,0
2081,7_planet,False,,360,0,0
2082,4_planet,False,,360,0,0
2082,5_planet,False,,360,0,0
2082,7_planet,False,,360,0,0
2083,4_planet,False,,360,0,0
2083,5_planet,False,,360,0,0
2083,7_planet,False,,360,0,0
2084,4_planet,False,,360,0,0
2084,5_planet,False,,360,0,0
2084,7_planet,False,,360,0,0
2085,4_planet,False,,360,0,0
2085,5_planet,False,,360,0,0
2085,7_planet,False,,360,0,0
2086,4_planet,False,,360,0,0
2086,5_planet,False,,360,0,0
2086,7_planet,False,,360,0,0
2087,4_planet,False,,360,0,0
2087,5_planet,False,,360,0,0
2087,7_planet,False,,360,0,0
2088,4_planet,False,,360,0,0
2088,5_planet,False,,360,0,0
2088,7_planet,False,,360,0,0
2089,4_planet,False,,360,0,0
2089,5_planet,False,,360,0,0
2089,7_planet,False,,360,0,0
2090,4_planet,False,,360,0,0
2090,5_planet,False,,360,0,0
2090,7_planet,False,,360,0,0
2091,4_planet,False,,360,0,0
2091,5_planet,False,,360,0,0
2091,7_planet,False,,360,0,0
2092,4_planet,False,,360,0,0
2092,5_planet,False,,360,0,0
2092,7_planet,False,,360,0,0
2093,4_planet,False,,360,0,0
2093,5_planet,False,,360,0,0
2093,7_planet,False,,360,0,0
2094,4_planet,False,,360,0,0
2094,5_planet,False,,360,0,0
2094,7_planet,False,,360,0,0
2095,4_planet,False,,360,0,0
2095,5_planet,False,,360,0,0
2095,7_planet,False,,360,0,0
2096,4_planet,False,,360,0,0
2096,5_planet,False,,360,0,0
2096,7_planet,False,,360,0,0
2097,4_planet,False,,360,0,0
2097,5_planet,False,,360,0,0
2097,7_planet,False,,360,0,0
2098,4_planet,False,,360,0,0
2098,5_planet,False,,360,0,0
2098,7_planet,False,,360,0,0
2099,4_planet,False,,360,0,0
2099,5_planet,False,,360,0,0
2099,7_planet,False,,360,0,0
2100,4_planet,False,,360,0,0
2100,5_planet,False,,360,0,0
2100,7_planet,False,,360,0,0
2101,4_planet,False,,360,0,0
2101,5_planet,False,,360,0,0
2101,7_planet,False,,360,0,0
2102,4_planet,False,,360,0,0
2102,5_planet,False,,360,0,0
2102,7_planet,False,,360,0,0
2103,4_planet,False,,360,0,0
2103,5_planet,False,,360,0,0
2103,7_planet,False,,360,0,0
2104,4_planet,False,,360,0,0
2104,5_planet,False,,360,0,0
2104,7_planet,False,,360,0,0
2105,4_planet,False,,360,0,0
2105,5_planet,False,,360,0,0
2105,7_planet,False,,360,0,0
2106,4_planet,False,,360,0,0
2106,5_planet,False,,360,0,0
2106,7_planet,False,,360,0,0
2107,4_planet,False,,360,0,0
2107,5_planet,False,,360,0,0
2107,7_planet,False,,360,0,0
2108,4_planet,False,,360,0,0
2108,5_planet,False,,360,0,0
2108,7_planet,False,,360,0,0
2109,4_planet,False,,360,0,0
2109,5_planet,False,,360,0,0
2109,7_planet,False,,360,0,0
2110,4_planet,False,,360,0,0
2110,5_planet,False,,360,0,0
2110,7_planet,False,,360,0,0
2111,4_planet,False,,360,0,0
2111,5_planet,False,,360,0,0
2111,7_planet,False,,360,0,0
2112,4_planet,False,,360,0,0
2112,5_planet,False,,360,0,0
2112,7_planet,False,,360,0,0
2113,4_planet,False,,360,0,0
2113,5_planet,False,,360,0,0
2113,7_planet,False,,360,0,0
2114,4_planet,False,,360,0,0
2114,5_planet,False,,360,0,0
2114,7_planet,False,,360,0,0
2115,4_planet,False,,360,0,0
2115,5_planet,False,,360,0,0
2115,7_planet,False,,360,0,0
2116,4_planet,False,,360,0,0
2116,5_planet,False,,360,0,0
2116,7_planet,False,,360,0,0
2117,4_planet,False,,360,0,0
2117,5_planet,False,,360,0,0
2117,7_planet,False,,360,0,0
2118,4_planet,False,,360,0,0
2118,5_planet,False,,360,0,0
2118,7_planet,False,,360,0,0
2119,4_planet,False,,360,0,0
2119,5_planet,False,,360,0,0
2119,7_planet,False,,360,0,0
2120,4_planet,False,,360,0,0
2120,5_planet,False,,360,0,0
2120,7_planet,False,,360,0,0
2121,4_planet,False,,360,0,0
2121,5_planet,False,,360,0,0
2121,7_planet,False,,360,0,0
2122,4_planet,False,,360,0,0
2122,5_planet,False,,360,0,0
2122,7_planet,False,,360,0,0
2123,4_planet,False,,360,0,0
2123,5_planet,False,,360,0,0
2123,7_planet,False,,360,0,0
2124,4_planet,False,,360,0,0
2124,5_planet,False,,360,0,0
2124,7_planet,False,,360,0,0
2125,4_planet,False,,360,0,0
2125,5_planet,False,,360,0,0
2125,7_planet,False,,360,0,0
2126,4_planet,False,,360,0,0
2126,5_planet,False,,360,0,0
2126,7_planet,False,,360,0,0
2127,4_planet,False,,360,0,0
2127,5_planet,False,,360,0,0
2127,7_planet,False,,360,0,0
2128,4_planet,False,,360,0,0
2128,5_planet,False,,360,0,0
2128,7_planet,False,,360,0,0
2129,4_planet,False,,360,0,0
2129,5_planet,False,,360,0,0
2129,7_planet,False,,360,0,0
2130,4_planet,False,,360,0,0
2130,5_planet,False,,360,0,0
2130,7_planet,False,,360,0,0
2131,4_planet,False,,360,0,0
2131,5_planet,False,,360,0,0
2131,7_planet,False,,360,0,0
2132,4_planet,False,,360,0,0
2132,5_planet,False,,360,0,0
2132,7_planet,False,,360,0,0
2133,4_planet,False,,360,0,0
2133,5_planet,False,,360,0,0
2133,7_planet,False,,360,0,0
2134,4_planet,False,,360,0,0
2134,5_planet,False,,360,0,0
2134,7_planet,False,,360,0,0
2135,4_planet,False,,360,0,0
2135,5_planet,False,,360,0,0
2135,7_planet,False,,360,0,0
2136,4_planet,False,,360,0,0
2136,5_planet,False,,360,0,0
2136,7_planet,False,,360,0,0
2137,4_planet,False,,360,0,0
2137,5_planet,False,,360,0,0
2137,7_planet,False,,360,0,0
2138,4_planet,False,,360,0,0
2138,5_planet,False,,360,0,0
2138,7_planet,False,,360,0,0
2139,4_planet,False,,360,0,0
2139,5_planet,False,,360,0,0
2139,7_planet,False,,360,0,0
2140,4_planet,False,,360,0,0
2140,5_planet,False,,360,0,0
2140,7_planet,False,,360,0,0
2141,4_planet,False,,360,0,0
2141,5_planet,False,,360,0,0
2141,7_planet,False,,360,0,0
2142,4_planet,False,,360,0,0
2142,5_planet,False,,360,0,0
2142,7_planet,False,,360,0,0
2143,4_planet,False,,360,0,0
2143,5_planet,False,,360,0,0
2143,7_planet,False,,360,0,0
2144,4_planet,False,,360,0,0
2144,5_planet,False,,360,0,0
2144,7_planet,False,,360,0,0
2145,4_planet,False,,360,0,0
2145,5_planet,False,,360,0,0
2145,7_planet,False,,360,0,0
2146,4_planet,False,,360,0,0
2146,5_planet,False,,360,0,0
2146,7_planet,False,,360,0,0
2147,4_planet,False,,360,0,0
2147,5_planet,False,,360,0,0
2147,7_planet,False,,360,0,0
2148,4_planet,False,,360,0,0
2148,5_planet,False,,360,0,0
2148,7_planet,False,,360,0,0
2149,4_planet,False,,360,0,0
2149,5_planet,False,,360,0,0
2149,7_planet,False,,360,0,0
2150,4_planet,False,,360,0,0
2150,5_planet,False,,360,0,0
2150,7_planet,False,,360,0,0
2151,4_planet,False,,360,0,0
2151,5_planet,False,,360,0,0
2151,7_planet,False,,360,0,0
2152,4_planet,False,,360,0,0
2152,5_planet,False,,360,0,0
2152,7_planet,False,,360,0,0
2153,4_planet,False,,360,0,0
2153,5_planet,False,,360,0,0
2153,7_planet,False,,360,0,0
2154,4_planet,False,,360,0,0
2154,5_planet,False,,360,0,0
2154,7_planet,False,,360,0,0
2155,4_planet,False,,360,0,0
2155,5_planet,False,,360,0,0
2155,7_planet,False,,360,0,0
2156,4_planet,False,,360,0,0
2156,5_planet,False,,360,0,0
2156,7_planet,False,,360,0,0
2157,4_planet,False,,360,0,0
2157,5_planet,False,,360,0,0
2157,7_planet,False,,360,0,0
2158,4_planet,False,,360,0,0
2158,5_planet,False,,360,0,0
2158,7_planet,False,,360,0,0
2159,4_planet,False,,360,0,0
2159,5_planet,False,,360,0,0
2159,7_planet,False,,360,0,0
2160,4_planet,False,,360,0,0
2160,5_planet,False,,360,0,0
2160,7_planet,False,,360,0,0
2161,4_planet,False,,360,0,0
2161,5_planet,False,,360,0,0
2161,7_planet,False,,360,0,0
2162,4_planet,False,,360,0,0
2162,5_planet,False,,360,0,0
2162,7_planet,False,,360,0,0
2163,4_planet,False,,360,0,0
2163,5_planet,False,,360,0,0
2163,7_planet,False,,360,0,0
2164,4_planet,False,,360,0,0
2164,5_planet,False,,360,0,0
2164,7_planet,False,,360,0,0
2165,4_planet,False,,360,0,0
2165,5_planet,False,,360,0,0
2165,7_planet,False,,360,0,0
2166,4_planet,False,,360,0,0
2166,5_planet,False,,360,0,0
2166,7_planet,False,,360,0,0
2167,4_planet,False,,360,0,0
2167,5_planet,False,,360,0,0
2167,7_planet,False,,360,0,0
2168,4_planet,False,,360,0,0
2168,5_planet,False,,360,0,0
2168,7_planet,False,,360,0,0
2169,4_planet,False,,360,0,0
2169,5_planet,False,,360,0,0
2169,7_planet,False,,360,0,0
2170,4_planet,False,,360,0,0
2170,5_planet,False,,360,0,0
2170,7_planet,False,,360,0,0
2171,4_planet,False,,360,0,0
2171,5_planet,False,,360,0,0
2171,7_planet,False,,360,0,0
2172,4_planet,False,,360,0,0
2172,5_planet,False,,360,0,0
2172,7_planet,False,,360,0,0
2173,4_planet,False,,360,0,0
2173,5_planet,False,,360,0,0
2173,7_planet,False,,360,0,0
2174,4_planet,False,,360,0,0
2174,5_planet,False,,360,0,0
2174,7_planet,False,,360,0,0
2175,4_planet,False,,360,0,0
2175,5_planet,False,,360,0,0
2175,7_planet,False,,360,0,0
2176,4_planet,False,,360,0,0
2176,5_planet,False,,360,0,0
2176,7_planet,False,,360,0,0
2177,4_planet,False,,360,0,0
2177,5_planet,False,,360,0,0
2177,7_planet,False,,360,0,0
2178,4_planet,False,,360,0,0
2178,5_planet,False,,360,0,0
2178,7_planet,False,,360,0,0
2179,4_planet,False,,360,0,0
2179,5_planet,False,,360,0,0
2179,7_planet,False,,360,0,0
2180,4_planet,False,,360,0,0
2180,5_planet,False,,360,0,0
2180,7_planet,False,,360,0,0
2181,4_planet,False,,360,0,0
2181,5_planet,False,,360,0,0
2181,7_planet,False,,360,0,0
2182,4_planet,False,,360,0,0
2182,5_planet,False,,360,0,0
2182,7_planet,False,,360,0,0
2183,4_planet,False,,360,0,0
2183,5_planet,False,,360,0,0
2183,7_planet,False,,360,0,0
2184,4_planet,False,,360,0,0
2184,5_planet,False,,360,0,0
2184,7_planet,False,,360,0,0
2185,4_planet,False,,360,0,0
2185,5_planet,False,,360,0,0
2185,7_planet,False,,360,0,0
2186,4_planet,False,,360,0,0
2186,5_planet,False,,360,0,0
2186,7_planet,False,,360,0,0
2187,4_planet,False,,360,0,0
2187,5_planet,False,,360,0,0
2187,7_planet,False,,360,0,0
2188,4_planet,False,,360,0,0
2188,5_planet,False,,360,0,0
2188,7_planet,False,,360,0,0
2189,4_planet,False,,360,0,0
2189,5_planet,False,,360,0,0
2189,7_planet,False,,360,0,0
2190,4_planet,False,,360,0,0
2190,5_planet,False,,360,0,0
2190,7_planet,False,,360,0,0
2191,4_planet,False,,360,0,0
2191,5_planet,False,,360,0,0
2191,7_planet,False,,360,0,0
2192,4_planet,False,,360,0,0
2192,5_planet,False,,360,0,0
2192,7_planet,False,,360,0,0
2193,4_planet,False,,360,0,0
2193,5_planet,False,,360,0,0
2193,7_planet,False,,360,0,0
2194,4_planet,False,,360,0,0
2194,5_planet,False,,360,0,0
2194,7_planet,False,,360,0,0
2195,4_planet,False,,360,0,0
2195,5_planet,False,,360,0,0
2195,7_planet,False,,360,0,0
2196,4_planet,False,,360,0,0
2196,5_planet,False,,360,0,0
2196,7_planet,False,,360,0,0
2197,4_planet,False,,360,0,0
2197,5_planet,False,,360,0,0
2197,7_planet,False,,360,0,0
2198,4_planet,False,,360,0,0
2198,5_planet,False,,360,0,0
2198,7_planet,False,,360,0,0
2199,4_planet,False,,360,0,0
2199,5_planet,False,,360,0,0
2199,7_planet,False,,360,0,0
2200,4_planet,False,,360,0,0
2200,5_planet,False,,360,0,0
2200,7_planet,False,,360,0,0
2201,4_planet,False,,360,0,0
2201,5_planet,False,,360,0,0
2201,7_planet,False,,360,0,0
2202,4_planet,False,,360,0,0
2202,5_planet,False,,360,0,0
2202,7_planet,False,,360,0,0
2203,4_planet,False,,360,0,0
2203,5_planet,False,,360,0,0
2203,7_planet,False,,360,0,0
2204,4_planet,False,,360,0,0
2204,5_planet,False,,360,0,0
2204,7_planet,False,,360,0,0
2205,4_planet,False,,360,0,0
2205,5_planet,False,,360,0,0
2205,7_planet,False,,360,0,0
2206,4_planet,False,,360,0,0
2206,5_planet,False,,360,0,0
2206,7_planet,False,,360,0,0
2207,4_planet,False,,360,0,0
2207,5_planet,False,,360,0,0
2207,7_planet,False,,360,0,0
2208,4_planet,False,,360,0,0
2208,5_planet,False,,360,0,0
2208,7_planet,False,,360,0,0
2209,4_planet,False,,360,0,0
2209,5_planet,False,,360,0,0
2209,7_planet,False,,360,0,0
2210,4_planet,False,,360,0,0
2210,5_planet,False,,360,0,0
2210,7_planet,False,,360,0,0
2211,4_planet,False,,360,0,0
2211,5_planet,False,,360,0,0
2211,7_planet,False,,360,0,0
2212,4_planet,False,,360,0,0
2212,5_planet,False,,360,0,0
2212,7_planet,False,,360,0,0
2213,4_planet,False,,360,0,0
2213,5_planet,False,,360,0,0
2213,7_planet,False,,360,0,0
2214,4_planet,False,,360,0,0
2214,5_planet,False,,360,0,0
2214,7_planet,False,,360,0,0
2215,4_planet,False,,360,0,0
2215,5_planet,False,,360,0,0
2215,7_planet,False,,360,0,0
2216,4_planet,False,,360,0,0
2216,5_planet,False,,360,0,0
2216,7_planet,False,,360,0,0
2217,4_planet,False,,360,0,0
2217,5_planet,False,,360,0,0
2217,7_planet,False,,360,0,0
2218,4_planet,False,,360,0,0
2218,5_planet,False,,360,0,0
2218,7_planet,False,,360,0,0
2219,4_planet,False,,360,0,0
2219,5_planet,False,,360,0,0
2219,7_planet,False,,360,0,0
2220,4_planet,False,,360,0,0
2220,5_planet,False,,360,0,0
2220,7_planet,False,,360,0,0
2221,4_planet,False,,360,0,0
2221,5_planet,False,,360,0,0
2221,7_planet,False,,360,0,0
2222,4_planet,False,,360,0,0
2222,5_planet,False,,360,0,0
2222,7_planet,False,,360,0,0
2223,4_planet,False,,360,0,0
2223,5_planet,False,,360,0,0
2223,7_planet,False,,360,0,0
2224,4_planet,False,,360,0,0
2224,5_planet,False,,360,0,0
2224,7_planet,False,,360,0,0
2225,4_planet,False,,360,0,0
2225,5_planet,False,,360,0,0
2225,7_planet,False,,360,0,0
2226,4_planet,False,,360,0,0
2226,5_planet,False,,360,0,0
2226,7_planet,False,,360,0,0
2227,4_planet,False,,360,0,0
2227,5_planet,False,,360,0,0
2227,7_planet,False,,360,0,0
2228,4_planet,False,,360,0,0
2228,5_planet,False,,360,0,0
2228,7_planet,False,,360,0,0
2229,4_planet,False,,360,0,0
2229,5_planet,False,,360,0,0
2229,7_planet,False,,360,0,0
2230,4_planet,False,,360,0,0
2230,5_planet,False,,360,0,0
2230,7_planet,False,,360,0,0
2231,4_planet,False,,360,0,0
2231,5_planet,False,,360,0,0
2231,7_planet,False,,360,0,0
2232,4_planet,False,,360,0,0
2232,5_planet,False,,360,0,0
2232,7_planet,False,,360,0,0
2233,4_planet,False,,360,0,0
2233,5_planet,False,,360,0,0
2233,7_planet,False,,360,0,0
2234,4_planet,False,,360,0,0
2234,5_planet,False,,360,0,0
2234,7_planet,False,,360,0,0
2235,4_planet,False,,360,0,0
2235,5_planet,False,,360,0,0
2235,7_planet,False,,360,0,0
2236,4_planet,False,,360,0,0
2236,5_planet,False,,360,0,0
2236,7_planet,False,,360,0,0
2237,4_planet,False,,360,0,0
2237,5_planet,False,,360,0,0
2237,7_planet,False,,360,0,0
2238,4_planet,False,,360,0,0
2238,5_planet,False,,360,0,0
2238,7_planet,False,,360,0,0
2239,4_planet,False,,360,0,0
2239,5_planet,False,,360,0,0
2239,7_planet,False,,360,0,0
2240,4_planet,False,,360,0,0
2240,5_planet,False,,360,0,0
2240,7_planet,False,,360,0,0
2241,4_planet,False,,360,0,0
2241,5_planet,False,,360,0,0
2241,7_planet,False,,360,0,0
2242,4_planet,False,,360,0,0
2242,5_planet,False,,360,0,0
2242,7_planet,False,,360,0,0
2243,4_planet,False,,360,0,0
2243,5_planet,False,,360,0,0
2243,7_planet,False,,360,0,0
2244,4_planet,False,,360,0,0
2244,5_planet,False,,360,0,0
2244,7_planet,False,,360,0,0
2245,4_planet,False,,360,0,0
2245,5_planet,False,,360,0,0
2245,7_planet,False,,360,0,0
2246,4_planet,False,,360,0,0
2246,5_planet,False,,360,0,0
2246,7_planet,False,,360,0,0
2247,4_planet,False,,360,0,0
2247,5_planet,False,,360,0,0
2247,7_planet,False,,360,0,0
2248,4_planet,False,,360,0,0
2248,5_planet,False,,360,0,0
2248,7_planet,False,,360,0,0
2249,4_planet,False,,360,0,0
2249,5_planet,False,,360,0,0
2249,7_planet,False,,360,0,0
2250,4_planet,False,,360,0,0
2250,5_planet,False,,360,0,0
2250,7_planet,False,,360,0,0
2251,4_planet,False,,360,0,0
2251,5_planet,False,,360,0,0
2251,7_planet,False,,360,0,0
2252,4_planet,False,,360,0,0
2252,5_planet,False,,360,0,0
2252,7_planet,False,,360,0,0
2253,4_planet,False,,360,0,0
2253,5_planet,False,,360,0,0
2253,7_planet,False,,360,0,0
2254,4_planet,False,,360,0,0
2254,5_planet,False,,360,0,0
2254,7_planet,False,,360,0,0
2255,4_planet,False,,360,0,0
2255,5_planet,False,,360,0,0
2255,7_planet,False,,360,0,0
2256,4_planet,False,,360,0,0
2256,5_planet,False,,360,0,0
2256,7_planet,False,,360,0,0
2257,4_planet,False,,360,0,0
2257,5_planet,False,,360,0,0
2257,7_planet,False,,360,0,0
2258,4_planet,False,,360,0,0
2258,5_planet,False,,360,0,0
2258,7_planet,False,,360,0,0
2259,4_planet,False,,360,0,0
2259,5_planet,False,,360,0,0
2259,7_planet,False,,360,0,0
2260,4_planet,False,,360,0,0
2260,5_planet,False,,360,0,0
2260,7_planet,False,,360,0,0
2261,4_planet,False,,360,0,0
2261,5_planet,False,,360,0,0
2261,7_planet,False,,360,0,0
